Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
25-March-2011,161.50,165.00,160.30,161.00,161.574558734023128423,1643,19,265467.00,1144,69.63,4.70,-0.50
24-March-2011,160.50,165.80,160.10,163.90,162.677606177606177606,2590,69,421335.00,938,36.22,5.70,3.40
23-March-2011,164.30,164.30,160.00,162.00,161.780880014136773281,11318,30,1831036.00,10615,93.79,4.30,-2.30
22-March-2011,164.80,164.80,160.05,162.95,162.841143764892772041,1259,40,205017.00,643,51.07,4.75,-1.85
21-March-2011,160.00,161.00,158.25,159.80,159.856028368794326241,2820,22,450794.00,2381,84.43,2.75,-0.20
18-March-2011,160.00,163.00,158.00,160.00,159.816923560868197546,3179,44,508058.00,2624,82.54,5.00,0.00
17-March-2011,160.00,160.30,156.00,160.30,157.920511395219566425,3598,63,568198.00,3137,87.19,4.30,0.30
16-March-2011,162.70,162.70,157.10,158.20,159.959495949594959495,188870,84,30211550.00,186931,98.97,5.60,-4.50
15-March-2011,159.00,159.00,158.55,159.00,158.712500000000000000,80,3,12697.00,75,93.75,0.45,0.00
14-March-2011,160.00,164.95,158.50,160.70,160.627329192546583850,805,20,129305.00,578,71.80,6.45,0.70
11-March-2011,159.00,160.80,158.25,160.00,159.184210526315789473,1064,37,169372.00,907,85.24,2.55,1.00
10-March-2011,160.05,163.80,158.00,159.00,160.349438202247191011,2670,54,428133.00,2488,93.18,5.80,-1.05
9-March-2011,159.10,166.90,158.25,160.25,161.603048586852969196,3149,30,508888.00,2755,87.49,8.65,1.15
8-March-2011,162.10,163.90,158.10,160.65,160.958179581795817958,1626,74,261718.00,1120,68.88,5.80,-1.45
7-March-2011,160.00,168.00,158.00,165.15,161.459037711313394018,769,47,124162.00,500,65.02,10.00,5.15
4-March-2011,166.45,166.45,162.05,162.10,163.404371584699453551,183,16,29903.00,148,80.87,4.40,-4.35
3-March-2011,166.45,166.45,164.00,164.95,165.045977011494252873,174,7,28718.00,89,51.15,2.45,-1.50
1-March-2011,162.40,167.00,157.55,166.65,164.004603580562659846,1955,79,320629.00,1442,73.76,9.45,4.25
28-February-2011,163.90,163.90,158.10,159.10,161.888888888888888888,612,32,99076.00,405,66.18,5.80,-4.80
25-February-2011,159.00,161.00,159.00,160.15,159.917262512768130745,979,16,156559.00,879,89.79,2.00,1.15
24-February-2011,161.00,161.00,160.00,160.10,160.227461858529819694,721,17,115524.00,545,75.59,1.00,-0.90
23-February-2011,159.00,162.00,159.00,160.00,160.166261151662611516,1233,23,197485.00,696,56.45,3.00,1.00
22-February-2011,161.50,162.90,159.25,161.25,160.899606299212598425,508,20,81737.00,475,93.50,3.65,-0.25
21-February-2011,160.00,163.50,160.00,161.25,160.930618401206636500,663,16,106697.00,353,53.24,3.50,1.25
18-February-2011,159.20,162.85,159.05,160.00,160.067620286085825747,2307,35,369276.00,2016,87.39,3.80,0.80
17-February-2011,164.45,164.45,159.00,160.40,160.716802168021680216,738,22,118609.00,499,67.62,5.45,-4.05
16-February-2011,160.00,162.90,159.05,159.20,160.019157088122605363,522,39,83530.00,326,62.45,3.85,-0.80
15-February-2011,162.00,162.00,160.00,160.05,160.457371643900141309,2123,43,340651.00,1082,50.97,2.00,-1.95
14-February-2011,164.50,165.00,159.95,163.60,161.453300882263462123,3287,95,530697.00,1747,53.15,5.05,-0.90
11-February-2011,163.25,163.25,159.05,159.20,159.802712700369913686,1622,30,259200.00,1571,96.86,4.20,-4.05
10-February-2011,158.00,169.25,158.00,158.90,164.616483189526926509,6722,142,1106552.00,5333,79.34,11.25,0.90
9-February-2011,160.05,164.95,160.05,162.00,162.275217932752179327,1606,54,260614.00,1486,92.53,4.90,1.95
8-February-2011,166.65,167.00,162.40,164.30,165.006648936170212765,752,30,124085.00,564,75.00,4.60,-2.35
7-February-2011,165.80,165.80,160.55,165.25,164.156448202959830866,946,38,155292.00,717,75.79,5.25,-0.55
4-February-2011,165.90,166.00,160.00,163.75,163.245693563009972801,1103,59,180060.00,170,15.41,6.00,-2.15
3-February-2011,160.00,166.80,160.00,164.85,163.637660485021398002,1402,74,229420.00,948,67.62,6.80,4.85
2-February-2011,162.50,164.00,162.05,162.30,162.540084388185654008,711,35,115566.00,570,80.17,1.95,-0.20
1-February-2011,161.50,166.70,161.35,165.10,164.990040136762301174,6727,36,1109888.00,6455,95.96,5.35,3.60
31-January-2011,162.40,166.00,159.15,165.40,163.645104895104895104,1144,86,187210.00,811,70.89,6.85,3.00
28-January-2011,167.00,167.00,163.00,166.25,165.169037199124726477,10968,78,1811574.00,10799,98.46,4.00,-0.75
27-January-2011,162.30,166.00,162.30,165.10,164.800656275635767022,1219,22,200892.00,1107,90.81,3.70,2.80
25-January-2011,168.00,168.00,162.50,164.05,164.926132836747361887,1611,86,265696.00,1340,83.18,5.50,-3.95
24-January-2011,162.50,169.75,157.00,167.55,164.212575987841945288,5264,183,864415.00,3628,68.92,12.75,5.05
21-January-2011,168.75,168.75,159.00,161.80,162.233475479744136460,1876,139,304350.00,1469,78.30,9.75,-6.95
20-January-2011,169.00,172.05,166.00,166.30,169.301535087719298245,5472,197,926418.00,2310,42.21,6.05,-2.70
19-January-2011,170.00,174.00,167.00,171.80,171.294315619425840541,29713,872,5089668.00,1914,6.44,7.00,1.80
18-January-2011,170.00,175.00,168.35,169.05,170.068609593199757134,1647,135,280103.00,1145,69.52,6.65,-0.95
17-January-2011,170.95,170.95,166.45,168.00,167.607238366910322695,5609,43,940109.00,5356,95.49,4.50,-2.95
14-January-2011,170.00,172.75,168.15,170.65,170.118037135278514588,754,27,128269.00,530,70.29,4.60,0.65
13-January-2011,171.00,171.00,165.30,170.00,169.585554796081111870,4389,69,744311.00,3795,86.47,5.70,-1.00
12-January-2011,173.95,174.00,167.10,170.95,170.247394828251640293,2591,85,441111.00,2020,77.96,6.90,-3.00
11-January-2011,172.05,176.00,167.00,171.00,172.668072058259869681,5218,168,900982.00,2669,51.15,9.00,-1.05
10-January-2011,170.00,174.05,167.20,172.45,171.083937277638687574,7589,169,1298356.00,6377,84.03,6.85,2.45
7-January-2011,174.85,174.85,171.20,172.00,172.083488632128214685,2683,65,461700.00,2046,76.26,3.65,-2.85
6-January-2011,174.95,174.95,171.70,173.85,172.656321839080459770,870,36,150211.00,610,70.11,3.25,-1.10
5-January-2011,171.00,174.70,170.05,173.00,172.138255698711595639,2018,56,347375.00,1876,92.96,4.65,2.00
4-January-2011,174.00,174.00,168.30,173.95,173.539589442815249266,2728,46,473416.00,2207,80.90,5.70,-0.05
3-January-2011,175.60,176.00,170.20,172.40,173.306092124814264487,1346,86,233270.00,755,56.09,5.80,-3.20
31-December-2010,170.00,175.00,168.95,172.45,171.815471485036702428,8855,116,1521426.00,8275,93.45,6.05,2.45
30-December-2010,165.65,172.90,163.35,169.70,170.169624169624169624,10989,173,1869994.00,5799,52.77,9.55,4.05
29-December-2010,167.00,169.90,166.15,168.90,167.538603317632602908,4883,79,818091.00,3455,70.76,3.75,1.90
28-December-2010,163.50,169.00,163.00,166.85,166.091473143059741180,11282,154,1873844.00,10042,89.01,6.00,3.35
27-December-2010,159.00,164.50,156.35,161.75,162.443313443313443313,2849,173,462801.00,1849,64.90,8.15,2.75
24-December-2010,155.40,159.30,155.00,157.05,156.784633294528521536,1718,104,269356.00,1055,61.41,4.30,1.65
23-December-2010,152.65,155.80,151.90,154.10,153.198190045248868778,6630,110,1015704.00,4962,74.84,3.90,1.45
22-December-2010,147.50,154.75,147.50,150.40,150.720141342756183745,2830,118,426538.00,1450,51.24,7.25,2.90
21-December-2010,145.60,148.40,144.90,146.00,146.003091079644436503,223870,62,32685712.00,223040,99.63,3.50,0.40
20-December-2010,150.00,150.00,146.00,146.60,147.197588747488278633,1493,36,219766.00,1091,73.07,4.00,-3.40
16-December-2010,147.50,149.45,146.70,149.45,148.851123595505617977,356,16,52991.00,226,63.48,2.75,1.95
15-December-2010,154.75,154.75,145.15,147.95,148.805506216696269982,3378,69,502665.00,3138,92.90,9.60,-6.80
14-December-2010,151.50,152.40,151.50,151.95,151.873336619024149827,2029,10,308151.00,2022,99.65,0.90,0.45
13-December-2010,152.00,153.70,148.00,149.05,149.416504854368932038,3090,145,461697.00,3052,98.77,5.70,-2.95
10-December-2010,150.00,150.00,146.00,147.00,147.380150642445724412,2257,47,332637.00,2125,94.15,4.00,-3.00
9-December-2010,151.50,152.00,150.05,151.10,151.073465859982713915,1157,69,174792.00,1114,96.28,1.95,-0.40
8-December-2010,154.00,154.00,151.00,153.70,152.849315068493150684,803,22,122738.00,196,24.41,3.00,-0.30
7-December-2010,150.30,154.90,150.00,151.80,151.892307692307692307,1560,45,236952.00,951,60.96,4.90,1.50
6-December-2010,155.00,155.00,150.15,151.60,152.697638603696098562,1948,80,297455.00,1200,61.60,4.85,-3.40
3-December-2010,156.85,156.85,152.15,153.05,153.286368843069873997,873,31,133819.00,591,67.70,4.70,-3.80
2-December-2010,154.05,156.00,154.00,156.00,154.994330571303968600,2293,39,355402.00,1985,86.57,2.00,1.95
1-December-2010,155.95,155.95,152.00,153.60,153.708828522920203735,1178,48,181069.00,601,51.02,3.95,-2.35
30-November-2010,154.00,154.75,152.05,154.50,153.576315789473684210,380,10,58359.00,376,98.95,2.70,0.50
29-November-2010,153.00,155.00,150.00,152.25,154.362890287547821794,16206,64,2501605.00,16006,98.77,5.00,-0.75
26-November-2010,153.00,158.80,148.10,154.15,151.457523809523809523,2625,71,397576.00,1919,73.10,10.70,1.15
25-November-2010,157.00,157.00,152.05,153.45,155.641509433962264150,848,38,131984.00,640,75.47,4.95,-3.55
24-November-2010,157.00,158.80,152.10,158.00,156.904494382022471910,2848,122,446864.00,2060,72.33,6.70,1.00
23-November-2010,154.00,157.50,149.75,154.40,152.714771953710006807,4407,187,673014.00,2525,57.30,7.75,0.40
22-November-2010,157.50,157.80,154.35,155.90,155.731850117096018735,854,54,132995.00,579,67.80,3.45,-1.60
19-November-2010,155.50,159.60,154.00,154.60,155.431617647058823529,2720,60,422774.00,2365,86.95,5.60,-0.90
18-November-2010,156.40,159.00,153.00,156.20,156.356582388840453356,1147,65,179341.00,920,80.21,6.00,-0.20
16-November-2010,160.00,160.00,155.00,156.20,156.547196933397220891,2087,89,326714.00,1510,72.35,5.00,-3.80
15-November-2010,158.00,159.90,154.10,155.20,155.969188634029441971,2921,107,455586.00,2165,74.12,5.80,-2.80
12-November-2010,161.95,161.95,156.80,158.10,158.533596837944664031,1518,50,240654.00,1295,85.31,5.15,-3.85
11-November-2010,161.70,163.00,156.60,157.75,158.208049189491335941,8945,169,1415171.00,5682,63.52,6.40,-3.95
10-November-2010,161.70,164.70,161.70,162.95,163.153708668453976764,1119,29,182569.00,878,78.46,3.00,1.25
9-November-2010,166.50,166.50,162.05,162.05,164.396039603960396039,1010,29,166040.00,583,57.72,4.45,-4.45
8-November-2010,163.85,163.85,162.50,163.20,163.120418848167539267,382,36,62312.00,278,72.77,1.35,-0.65
5-November-2010,163.00,164.95,160.15,161.10,161.257731958762886597,485,17,78210.00,240,49.48,4.80,-1.90
4-November-2010,161.20,167.00,160.00,160.90,163.857349746560463432,5524,112,905148.00,3822,69.19,7.00,-0.30
3-November-2010,160.25,163.00,160.25,160.45,161.469090909090909090,825,38,133212.00,631,76.48,2.75,0.20
2-November-2010,160.30,161.50,158.05,160.45,160.057008718980549966,1491,49,238645.00,1090,73.11,3.45,0.15
1-November-2010,162.30,167.25,160.30,161.35,161.728459530026109660,766,12,123884.00,416,54.31,6.95,-0.95
29-October-2010,160.00,164.00,159.50,162.30,161.615939755255726388,3187,123,515070.00,2135,66.99,4.50,2.30
28-October-2010,164.00,165.00,161.50,162.65,163.202502844141069397,1758,73,286910.00,1175,66.84,3.50,-1.35
27-October-2010,167.00,167.00,162.00,162.05,163.342122610415293342,1517,75,247790.00,1015,66.91,5.00,-4.95
26-October-2010,165.90,165.95,165.00,165.05,165.089177750906892382,3308,42,546115.00,2937,88.78,0.95,-0.85
25-October-2010,163.30,171.00,162.00,166.40,165.392918613228423899,4067,141,672653.00,3127,76.89,9.00,3.10
22-October-2010,165.20,166.00,162.00,163.25,163.919199298655756867,6844,240,1121863.00,4132,60.37,4.00,-1.95
21-October-2010,165.10,168.30,165.00,165.15,165.514219046230129794,6857,118,1134931.00,5706,83.21,3.30,0.05
20-October-2010,160.00,167.75,160.00,165.05,165.712834362139917695,7776,167,1288583.00,4795,61.66,7.75,5.05
19-October-2010,162.50,167.75,162.50,165.40,165.974440171906808414,8842,142,1467546.00,6302,71.27,5.25,2.90
18-October-2010,160.00,166.85,160.00,165.00,165.201416904457345272,10163,113,1678942.00,8627,84.89,6.85,5.00
15-October-2010,175.00,175.00,162.00,165.15,165.995021229276182773,79136,1188,13136182.00,42985,54.32,13.00,-9.85
14-October-2010,190.50,195.00,172.15,174.75,185.521008469568642899,126925,1591,23547254.00,58618,46.18,22.85,-15.75
13-October-2010,176.00,196.80,173.05,189.05,185.431373429588296713,89069,1775,16516187.00,31011,34.82,23.75,13.05
12-October-2010,171.00,175.00,170.00,174.30,173.708849019795964053,31269,513,5431702.00,24805,79.33,5.00,3.30
11-October-2010,166.00,172.40,164.10,170.40,169.913600842918605672,11389,339,1935146.00,7840,68.84,8.30,4.40
8-October-2010,165.00,167.80,163.00,165.10,164.948636247769564109,7846,134,1294187.00,5740,73.16,4.80,0.10
7-October-2010,162.50,165.90,161.00,164.40,162.214675018303099324,24586,196,3988210.00,23640,96.15,4.90,1.90
6-October-2010,158.10,163.50,157.50,162.60,160.150000000000000000,6800,247,1089020.00,4571,67.22,6.00,4.50
5-October-2010,159.00,161.85,156.05,156.80,159.131972789115646258,8085,369,1286582.00,3667,45.36,5.80,-2.20
4-October-2010,157.50,163.70,154.00,155.35,158.597669676667637634,34330,588,5444658.00,16191,47.16,9.70,-2.15
1-October-2010,159.15,159.50,155.00,157.30,157.310970948012232415,5232,170,823051.00,3137,59.96,4.50,-1.85
30-September-2010,159.00,159.00,156.25,158.00,157.779158040027605244,2898,67,457244.00,2364,81.57,2.75,-1.00
29-September-2010,161.00,163.00,159.00,159.95,161.296360485268630849,2308,95,372272.00,1582,68.54,4.00,-1.05
28-September-2010,159.00,170.95,159.00,161.85,161.727530747398297067,3171,139,512838.00,1506,47.49,11.95,2.85
27-September-2010,164.00,164.50,159.00,159.50,162.688040912667191188,2542,177,413553.00,1510,59.40,5.50,-4.50
24-September-2010,165.00,166.55,163.00,163.55,164.337311058074781225,3771,129,619716.00,1926,51.07,3.55,-1.45
23-September-2010,165.00,166.85,164.00,164.40,165.160493827160493827,3321,103,548498.00,2014,60.64,2.85,-0.60
22-September-2010,160.00,173.00,160.00,165.70,167.104883762840151378,5549,168,927265.00,4056,73.09,13.00,5.70
21-September-2010,175.50,175.50,166.00,166.15,167.571738456770994731,3227,107,540754.00,2337,72.42,9.50,-9.35
20-September-2010,170.30,175.05,168.40,169.35,171.648854961832061068,4061,146,697066.00,2566,63.19,6.65,-0.95
17-September-2010,170.00,177.20,170.00,172.35,174.163058965366067514,36496,778,6356255.00,9854,27.00,7.20,2.35
16-September-2010,172.00,172.00,164.20,165.00,165.860000000000000000,1200,81,199032.00,850,70.83,7.80,-7.00
15-September-2010,169.25,171.85,166.05,166.95,168.248710949347892023,3297,130,554716.00,2303,69.85,5.80,-2.30
14-September-2010,172.10,174.45,167.95,168.95,170.348371994041285379,4699,194,800467.00,3704,78.83,6.50,-3.15
13-September-2010,174.70,176.80,171.65,172.90,173.769758467914820637,6997,191,1215867.00,4217,60.27,5.15,-1.80
9-September-2010,166.60,173.90,164.50,170.85,171.177133254496794672,32134,798,5500606.00,12880,40.08,9.40,4.25
8-September-2010,157.50,165.00,157.50,162.55,161.809314033983637507,11123,300,1799805.00,7344,66.03,7.50,5.05
7-September-2010,163.00,164.00,156.35,158.75,160.656189083820662768,4104,110,659333.00,2865,69.81,7.65,-4.25
6-September-2010,162.00,164.15,157.15,159.75,160.528829660905132603,7579,326,1216648.00,4405,58.12,7.00,-2.25
3-September-2010,158.95,159.95,152.60,154.60,155.493767015331709413,6979,227,1085191.00,4314,61.81,7.35,-4.35
2-September-2010,162.00,169.00,158.00,158.95,160.881407340006066120,3297,119,530426.00,2864,86.87,11.00,-3.05
1-September-2010,156.00,162.00,155.20,161.00,160.129652817302219692,8785,225,1406739.00,4478,50.97,6.80,5.00
31-August-2010,157.00,157.00,155.00,157.00,155.423076923076923076,546,40,84861.00,435,79.67,2.00,0.00
30-August-2010,157.90,159.90,155.90,158.55,158.138933121019108280,2512,148,397245.00,1564,62.26,4.00,0.65
27-August-2010,152.90,158.90,152.90,157.65,157.296920821114369501,2728,147,429106.00,2122,77.79,6.00,4.75
26-August-2010,155.25,156.00,153.00,155.15,155.455242966751918158,1955,68,303915.00,1892,96.78,3.00,-0.10
25-August-2010,156.00,157.85,154.45,155.05,155.389853137516688918,1498,70,232774.00,1033,68.96,3.40,-0.95
24-August-2010,156.15,160.00,156.00,158.25,158.453441295546558704,2717,121,430518.00,1902,70.00,4.00,2.10
23-August-2010,153.85,156.90,153.30,156.60,155.277878239903556359,3318,133,515212.00,1706,51.42,3.60,2.75
20-August-2010,151.85,154.85,151.00,153.80,153.489298724954462659,4392,93,674125.00,3088,70.31,3.85,1.95
19-August-2010,154.00,156.00,152.50,153.85,154.464712778429073856,4265,110,658792.00,2304,54.02,3.50,-0.15
18-August-2010,155.00,155.00,153.65,154.30,154.506554307116104868,4272,74,660052.00,3209,75.12,1.35,-0.70
17-August-2010,157.00,157.00,153.60,154.50,154.884320557491289198,7175,130,1111295.00,3854,53.71,3.40,-2.50
16-August-2010,159.00,159.00,154.20,154.75,155.560212402806751374,5273,113,820269.00,4566,86.59,4.80,-4.25
13-August-2010,158.50,164.00,156.95,158.25,159.331064988091187478,5878,225,936548.00,3193,54.32,7.05,-0.25
12-August-2010,158.00,160.45,156.80,157.90,158.510675636150921322,3419,139,541948.00,2148,62.83,3.65,-0.10
11-August-2010,170.00,170.40,159.00,161.05,163.266298392987582176,21904,643,3576185.00,9986,45.59,11.40,-8.95
10-August-2010,161.25,175.15,161.00,164.90,170.387675923909816108,101038,1636,17215630.00,13817,13.68,14.15,3.65
9-August-2010,161.50,164.85,160.35,161.25,161.930813776287717159,3281,105,531295.00,2334,71.14,4.50,-0.25
6-August-2010,169.75,169.80,161.00,162.35,164.230698697964423253,5453,227,895550.00,3504,64.26,8.80,-7.40
5-August-2010,159.75,160.40,157.05,159.85,158.726680623400790881,8598,203,1364732.00,5346,62.18,3.35,0.10
4-August-2010,157.60,157.60,154.00,156.20,155.614575690877965272,4089,137,636308.00,2517,61.56,3.60,-1.40
3-August-2010,161.65,161.65,153.15,155.05,156.057415373106414812,5347,260,834439.00,2548,47.65,8.50,-6.60
2-August-2010,166.00,173.95,157.00,158.65,160.890922175388094993,9727,311,1564986.00,5559,57.15,16.95,-7.35
30-July-2010,169.50,169.50,165.55,166.05,166.294936004451864218,1797,44,298832.00,1307,72.73,3.95,-3.45
29-July-2010,167.70,168.45,166.00,167.00,167.382278481012658227,790,34,132232.00,624,78.99,2.45,-0.70
28-July-2010,168.00,170.00,167.55,169.35,168.802268244575936883,2028,45,342331.00,1246,61.44,2.45,1.35
27-July-2010,169.30,171.55,167.10,169.20,169.222492565558258988,3699,104,625954.00,1607,43.44,4.45,-0.10
26-July-2010,172.00,176.75,168.00,168.55,169.108129971686665767,7417,80,1254275.00,6083,82.01,8.75,-3.45
23-July-2010,174.65,174.65,170.50,171.40,171.672147651006711409,2980,82,511583.00,1869,62.72,4.15,-3.25
22-July-2010,174.00,174.05,171.00,172.75,172.928940568475452196,2322,73,401541.00,1441,62.06,3.05,-1.25
21-July-2010,174.80,174.80,171.20,172.65,173.982788105670651295,235070,127,40898134.00,233179,99.20,3.60,-2.15
20-July-2010,174.35,175.10,172.10,173.10,173.263102725366876310,7632,131,1322344.00,6264,82.08,3.00,-1.25
19-July-2010,171.40,175.90,170.60,173.55,173.123799546010127466,11454,221,1982960.00,7970,69.58,5.30,2.15
16-July-2010,169.90,174.50,169.00,171.10,171.902738370174859782,15155,403,2605186.00,9322,61.51,5.50,1.20
15-July-2010,175.00,175.00,167.50,169.05,171.859856227463769780,43541,637,7482950.00,26925,61.84,7.50,-5.95
